"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"13610","","평래옥","3010000","중구","101","일반음식점","10101","한식","양영옥","04","저염실천음식점","2020-12-31","Y","Y","","37.5649234","126.9903947","02-2267-5892","","","서울특별시 중구 마른내로 21-1(저동2가1층2층)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","소고기갈비탕","","Y"
"13609","","육대장 명동점","3010000","중구","101","일반음식점","10101","한식","심소영","04","저염실천음식점","2020-12-31","Y","Y","","37.5610795","126.9824103","02-775-7555","","","서울특별시 중구 명동8나길 45(충무로1가지상1층)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","사골육수","","Y"
"13581","","미정갈비","3010000","중구","101","일반음식점","10101","한식","곽화자","04","저염실천음식점","2020-12-31","Y","Y","","37.5669496","126.9892014","02-2266-4281","","","서울특별시 중구 삼일대로12길 23(수표동)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","우거지갈비탕","","Y"
"13607","","신가원 설렁탕","3010000","중구","101","일반음식점","10101","한식","신다한","04","저염실천음식점","2020-12-31","Y","Y","","37.5665187","126.9799592","02-778-8898","","","서울특별시 중구 을지로1길  10 1~2층","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","소고기곰탕","","Y"
"13605","","내림손삼계탕","3010000","중구","101","일반음식점","10101","한식","손흥민","04","저염실천음식점","2020-12-31","Y","Y","","37.5646268","126.9852258","02-318-4406","","","서울특별시 중구 명동9길 16(명동1가지하1층)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","삼계탕(닭한마리)","","Y"
"13604","","강서면옥","3010000","중구","101","일반음식점","10101","한식","선우성","04","저염실천음식점","2020-12-31","Y","Y","","37.5620425","126.9739533","02-752-1945","","","서울특별시 중구 세종대로11길 35(서소문동)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","소갈비탕","","Y"
"13603","","평창우선생","3010000","중구","101","일반음식점","10101","한식","서진희","04","저염실천음식점","2020-12-31","Y","Y","","37.5643288","126.9685114","0507-1315-8819","","","서울특별시 중구 통일로 102(의주로1가지상1층 바비엥I 101호)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","육수불고기","","Y"
"13602","","쿠우쿠우명동본점","3010000","중구","101","일반음식점","10101","한식","서영석","04","저염실천음식점","2020-12-31","Y","Y","","37.5641418","126.9854022","02-753-1230","","","서울특별시 중구 명동길 55(4층 명동1가)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","미소된장국","","Y"
"13600","","원할머니보쌈족발본점","3010000","중구","101","일반음식점","10101","한식","박천희","04","저염실천음식점","2020-12-31","Y","Y","","37.5696415","127.023193","02-2232-3232","","","서울특별시 중구 난계로 201(황학동)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","맑은콩나물국","","Y"
"13598","","더마앤코스(풍문)","3010000","중구","101","일반음식점","10101","한식","박요석","04","저염실천음식점","2020-12-31","Y","Y","","37.5576433","126.9736968","02-7776-6252","","","서울특별시 중구 세종대로2길 6-1(남대문로5가)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","김치찌개","","Y"
"13597","","서울삼계탕","3010000","중구","101","일반음식점","10101","한식","민병렬","04","저염실천음식점","2020-12-31","Y","Y","","37.5598972","126.9769708","02-755-6925","","","서울특별시 중구 남대문시장길 18-4(1층 남창동)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","삼계탕(닭한마리)","","Y"
"13596","","영덕회식당(시청점)","3010000","중구","101","일반음식점","10101","한식","문춘화","04","저염실천음식점","2020-12-31","Y","Y","","37.568768","126.9795776","02-757-0066","","","서울특별시 중구 무교로 32(무교동효령빌딩101102호지하1층)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","김치도루묵국","","Y"
"13595","","함흥냉면","3010000","중구","101","일반음식점","10101","한식","문요환","04","저염실천음식점","2020-12-31","Y","Y","","37.5642745","126.9999003","02-2267-9500","","","서울특별시 중구 마른내로 108(오장동)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","물냉면","","Y"
"13594","","아리랑","3010000","중구","101","일반음식점","10101","한식","노사봉","04","저염실천음식점","2020-12-31","Y","Y","","37.563857","126.9805841","02-752-1342","","","서울특별시 중구 남대문로7길 23(소공동)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","소갈비탕","","Y"
"13593","","어반가든","3010000","중구","101","일반음식점","10101","한식","김희경","04","저염실천음식점","2020-12-31","Y","Y","","37.5673976","126.9691143","02-777-2254","","","서울특별시 중구 정동길 12-15(정동1층 2층)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","소고기불고기","","Y"
"13592","","남도한식(정든님)","3010000","중구","101","일반음식점","10101","한식","김형순","04","저염실천음식점","2020-12-31","Y","Y","","37.5658456","126.986545","02-775-0038","","","서울특별시 중구 을지로  78 2층","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","다시마미역국","","Y"
"13591","","남도한식(고운님)","3010000","중구","101","일반음식점","10101","한식","김형순","04","저염실천음식점","2020-12-31","Y","Y","","37.5625649","126.9780776","02-775-0038","","","서울특별시 중구 세종대로14길 22-5","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","된장찌개","","Y"
"13590","","명동강남면옥","3010000","중구","101","일반음식점","10101","한식","김현정","04","저염실천음식점","2020-12-31","Y","Y","","37.5642162","126.9846201","0507-1405-7117","","","서울특별시 중구 명동7길 8(5층 명동1가)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","갈비탕","","Y"
"13589","","남도","3010000","중구","101","일반음식점","10101","한식","김해수","04","저염실천음식점","2020-12-31","Y","Y","","37.5672105","126.9807761","0507-1318-8919","","","서울특별시 중구 남대문로9길 40(다동 센터플레이스빌딩 2층 206~207호)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","돼지된장찌개","","Y"
"13588","","이구갈비","3010000","중구","101","일반음식점","10101","한식","김이구","04","저염실천음식점","2020-12-31","Y","Y","","37.5671455","126.9784678","02-730-0709","","","서울특별시 중구 세종대로20길 19(태평로1가1층)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","돼지고기김치찌개","","Y"
"13587","","림왕돈까스","3010000","중구","101","일반음식점","10101","한식","김영섭","04","저염실천음식점","2020-12-31","Y","Y","","37.5567772","126.985038","0507-1371-5838","","","서울특별시 중구 소파로 91-1(예장동)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","크림스프","","Y"
"13586","","디코레 북창동 순두부","3010000","중구","101","일반음식점","10101","한식","김수용","04","저염실천음식점","2020-12-31","Y","Y","","37.5631324","126.9770172","0507-1373-4350","","","서울특별시 중구 세종대로 78(태평로2가 2층)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","순두부비지찌개","","Y"
"13585","","남문토방","3010000","중구","101","일반음식점","10101","한식","김미해","04","저염실천음식점","2020-12-31","Y","Y","","37.5605401","126.9783769","02-778-6727","","","서울특별시 중구 남대문시장길 45-3(지하1층 남창동)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","추어탕","","Y"
"13584","","평양면옥","3010000","중구","101","일반음식점","10101","한식","김대성","04","저염실천음식점","2020-12-31","Y","Y","","37.5631683","127.006548","02-2267-7784","","","서울특별시 중구 장충단로 207(장충동1가 26 - 32 1층)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","동치미물냉면","","Y"
"13583","","지우(명동점)","3010000","중구","101","일반음식점","10101","한식","김남순","04","저염실천음식점","2020-12-31","Y","Y","","37.5600499","126.9852652","02-777-2171","","","서울특별시 중구 퇴계로18길 20(남산동1가)","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","갈비탕","","Y"
"13579","","명동교자","3010000","중구","101","일반음식점","10101","한식","PARK JAMES HWIJ","04","저염실천음식점","2020-12-31","Y","Y","","37.5634008","126.9851519","02-776-3424","","","서울특별시 중구 명동10길 10 2층","","2022-01-13 10:39:00.0","2022-01-13 10:39:00.0","칼국수","","Y"
"13576","","대규스시","3000000","종로구","101","일반음식점","10104","일식","임대규","04","저염실천음식점","2020-12-31","Y","Y","","37.5819146","127.0049743","02-766-0821","","","서울특별시 종로구 동숭3길 ","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","미소된장국","","Y"
"13568","","새만포면옥","3110000","은평구","101","일반음식점","10119","탕류","지용석","04","저염실천음식점","2020-12-31","Y","Y","","37.6141584","126.9174876","02-389-3917","","","서울특별시 은평구 연서로 171","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","갈비탕","","Y"
"13572","","스시웨이 은평점","3110000","은평구","101","일반음식점","10104","일식","황혜정","04","저염실천음식점","2020-12-31","Y","Y","","37.6327293","126.9185551","02-352-5897","","","서울특별시 은평구 통일로 1010 B111112호","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","미소된장국","","Y"
"13567","","효면옥","3110000","은평구","101","일반음식점","10119","탕류","전봉효","04","저염실천음식점","2020-12-31","Y","Y","","37.5946573","126.9142372","02-303-7300","","","서울특별시 은평구 증산로 429","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","갈비탕","","Y"
"13577","","뜰아래","3000000","종로구","101","일반음식점","10101","한식","장병갑","04","저염실천음식점","2020-12-31","Y","Y","","37.5738779","126.985972","02-732-6989","","","서울특별시 종로구 인사동8길 10 (관훈동 지상1층)","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","된장찌게","","Y"
"13575","","향나무세구루","3000000","종로구","101","일반음식점","10101","한식","임금례","04","저염실천음식점","2020-12-31","Y","Y","","37.5842071","126.9821748","02-720-9524","","","서울특별시 종로구 삼청로 100(삼청동)","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","순두부찌개 청국장찌개","","Y"
"13574","","마실","3000000","종로구","101","일반음식점","10101","한식","박정자","04","저염실천음식점","2020-12-31","Y","Y","","37.5740666","127.020056","02-2232-0210","","","서울특별시 종로구 종로 384(숭인동)","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","소갈비탕","","Y"
"13573","","양반댁","3000000","종로구","101","일반음식점","10101","한식","김태범","04","저염실천음식점","2020-12-31","Y","Y","","37.5722736","126.9859258","02-733-5507","","","서울특별시 종로구 인사동길 19-18(인사동)","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","된장찌게","","Y"
"13578","","정선할매곤드레밥","3000000","종로구","101","일반음식점","10101","한식","전인숙","04","저염실천음식점","2020-12-31","Y","Y","","37.5741121","126.9859688","0507-1407-2356","","","서울특별시 종로구 인사동8길 16 (관훈동)","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","된장찌게","","Y"
"13566","","봉평메밀막국수&대관령가는길","3110000","은평구","101","일반음식점","10101","한식","임정호","04","저염실천음식점","2020-12-31","Y","Y","","37.5954523","126.9183815","02-387-8898","","","서울특별시 은평구 응암로 263","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","메밀막국수","","Y"
"13569","","대관령황태마을","3110000","은평구","101","일반음식점","10101","한식","최명심","04","저염실천음식점","2020-12-31","Y","Y","","37.6035133","126.9102013","0507-1327-5671","","","서울특별시 은평구 갈현로 61","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","황태해장국","","Y"
"13570","","나들목 아구찜 곱창전골","3110000","은평구","101","일반음식점","10101","한식","최영숙","04","저염실천음식점","2020-12-31","Y","Y","","37.6218463","126.9187128","02-0388-0511","","","서울특별시 은평구 갈현로36길 17-1 (갈현동) ","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","곱창전골","","Y"
"13571","","은행나무샤브샤브","3110000","은평구","101","일반음식점","10101","한식","허경란","04","저염실천음식점","2020-12-31","Y","Y","","37.6152865","126.9176865","02-353-8628","","","서울특별시 은평구 연서로 183-4","","2022-01-13 10:38:59.0","2022-01-13 10:38:59.0","소고기샤브샤브","","Y"
"13565","","봉희설렁탕","3110000","은평구","101","일반음식점","10119","탕류","이재훈","04","저염실천음식점","2020-12-31","Y","Y","","37.5931492","126.9138628","0507-1315-9754","","","서울특별시 은평구 증산로 413 (신사동) ","","2022-01-13 10:38:56.0","2022-01-13 10:38:56.0","설렁탕","","Y"
"13547","","원할머니보쌈 녹번점","3110000","은평구","101","일반음식점","10101","한식","서청옥","04","저염실천음식점","2020-12-31","Y","Y","","37.6010962","126.9266574","02-358-5355","","","서울특별시 은평구 은평로 170 상현빌딩 204호","","2022-01-13 10:38:56.0","2022-01-13 10:38:56.0","콩나물국","","Y"
"13548","","백년토종삼계탕","3110000","은평구","101","일반음식점","10101","한식","성서용","04","저염실천음식점","2020-12-31","Y","Y","","37.590764","126.9170792","02-0373-3086","","","서울특별시 은평구 응암로 209 (응암동)","","2022-01-13 10:38:56.0","2022-01-13 10:38:56.0","삼계탕","","Y"
"13549","","대조 순대국","3110000","은평구","101","일반음식점","10101","한식","손진성","04","저염실천음식점","2020-12-31","Y","Y","","37.6091143","126.9275389","02-817-1222","","","서울특별시 은평구 진흥로 159 (대조동)","","2022-01-13 10:38:56.0","2022-01-13 10:38:56.0","순대국","","Y"
